Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503052831.022170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.030115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.040070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.040668,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.047129,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.050093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.060087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.070251,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.072261,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.080122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.090168,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.097219,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.100099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.110109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.115041,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052831.120143,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.122183,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.130079,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.140078,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.140676,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.147140,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.150090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.160086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.170234,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.172242,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.179971,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052831.180565,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.190077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.197197,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.200015,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052831.200609,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.210089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.220131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.222153,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.230090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.240092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.240686,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.247118,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.250043,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052831.250628,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.260087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.270248,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.272254,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.280126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.290135,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.297214,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.300103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.310083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.320232,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.322242,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.330085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.340106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.340699,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.347207,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.350099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.360113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.370249,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.372259,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.375056,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052831.380226,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.390076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.397220,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.400102,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.410117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.420139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.422175,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.430107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.440088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.440682,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.447136,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.450139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.460102,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.470264,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.472277,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.480164,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.490102,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.497236,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.500037,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052831.500624,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.510097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.520189,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.522197,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.530096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.540118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.540716,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.547158,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.550111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.560110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.570271,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.572281,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.580142,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.590163,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.597243,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.600115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.610139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.620145,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.622199,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.630129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.635167,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052831.640104,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.640703,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.647160,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.650116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.722175,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.730117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.740165,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.740758,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.747164,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.750057,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052831.750645,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.760108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.770280,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.772292,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.780164,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.790091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.797250,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.800125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.810129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.820154,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.822211,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.830166,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.840127,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.840726,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.847170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.850120,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.860122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.870273,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.872360,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.880171,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.890115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.895032,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052831.897242,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.900145,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.910131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.922208,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.930131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.940110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.940709,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052831.947173,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.950118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.960107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.970303,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.972129,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052831.980173,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.990093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052831.997159,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.000006,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052832.000593,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.010125,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052832.010717,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.020161,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.022167,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.030119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.040076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.040670,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.047131,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.050092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.060083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.070251,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.072265,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.080140,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.090168,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.097220,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.100103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.110100,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.120147,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.122176,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.130076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.140079,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.140673,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.147133,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.150094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.155059,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052832.160088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.170232,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.172245,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.179990,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052832.180585,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.190076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.197200,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.200015,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052832.200606,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.210094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.220129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.222166,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.230091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.240086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.240680,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.247119,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.250044,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052832.250632,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.260089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.270250,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.272259,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.280155,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.290117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.297221,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.300105,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.310084,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.320234,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.322238,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.330080,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.340101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.340697,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.347210,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.350100,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.360119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.370248,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.372260,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.380246,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.390070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.397239,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.400107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.410123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.415053,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052832.420139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.422204,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.430108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.440084,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.440678,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.447158,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.450141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.460098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.470267,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.472278,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.480167,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.490098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.497238,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.500033,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052832.500620,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.510089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.520185,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.522203,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.530090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.540111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.540707,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.547162,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.550101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.560107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.570269,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.572275,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.580160,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.590156,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.597243,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.600107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.610130,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.620151,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.622202,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.630123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.640093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.640688,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.647162,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.650113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.722174,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.730114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.740169,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.740764,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.747173,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.750056,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052832.750644,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.760107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.770283,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.772289,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.780167,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.790087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.797245,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.800117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.810128,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.820159,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.822206,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.830165,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.840119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.847170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.850124,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.860125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.870268,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.872278,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.880174,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.890114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.897237,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.900141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.910132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.922196,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.930129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.935137,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052832.940102,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.940697,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052832.947160,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.950121,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.960117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.970308,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.972124,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052832.980183,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.990090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052832.997169,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052833.000006,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052833.000592,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.001194,18EAD100,1,3,E7,FF,00,00,00,00,00,00
CAN2,1503052833.010092,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052833.010684,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.020136,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.022144,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052833.030107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.040071,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.040666,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052833.047103,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052833.050081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.060069,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052833.070241,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
