Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503052422.190331,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.196395,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.200310,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.210247,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.210841,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.220271,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.221361,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.230297,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.240318,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.246323,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.250146,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052422.250739,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.260310,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.270226,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052422.270814,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.271398,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.280268,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.290321,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.296323,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.300356,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.310255,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.310853,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.320226,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052422.320812,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.321396,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.340339,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.345216,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052422.346342,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.350305,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.360350,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.370320,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.371346,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.380264,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.390409,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.396415,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.400319,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.410280,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.410874,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.420276,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.421376,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.430322,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.440343,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.446351,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.450394,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.460304,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.462604,18EAD000,1,3,C5,FD,00,00,00,00,00,00
CAN2,1503052422.462984,18EAD100,1,3,C5,FD,00,00,00,00,00,00
CAN2,1503052422.470317,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.471377,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.480303,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.490339,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.496344,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.500370,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.510252,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.510850,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.520319,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.521355,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.530318,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.540354,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.546360,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.550321,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.560330,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.570246,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052422.570833,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.571421,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.580269,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.590373,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.596376,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.600645,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.605347,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052422.610282,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.610876,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.620287,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.621434,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.630321,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.640357,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.646401,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.650314,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.721336,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.730317,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.740337,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.746339,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.750332,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.760341,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.770236,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052422.770824,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.771408,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.780272,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.790261,18FEF500,1,8,64,FF,FF,FE,FE,FF,FF,FF
CAN2,1503052422.790849,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.796295,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.800368,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.810338,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.810933,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.817472,18EAFF00,1,3,DA,FE,00,00,00,00,00,00
CAN2,1503052422.818174,18FEDA02,1,8,01,30,32,32,39,30,35,2A
CAN2,1503052422.820259,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052422.820846,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.821430,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.830310,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.840371,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.846395,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.850317,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.860318,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.865322,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052422.870329,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.871358,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.880301,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.890407,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.896415,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.900709,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.910291,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.910882,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052422.921370,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.930325,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.940360,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.946363,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.950320,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.960338,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.970346,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.971360,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052422.980304,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.990347,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052422.996352,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.000005,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.009890,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.010485,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.019914,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.020982,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.029939,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.040007,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.046014,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.049951,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.059938,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.069872,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052423.070460,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.071044,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.079920,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052423.080511,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.089990,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.095995,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.099997,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.109901,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.110495,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.119918,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.120976,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.124893,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052423.129948,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.139988,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.145989,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.149943,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.160091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.169961,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.171082,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.179926,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.189979,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.196044,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.199956,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.209899,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.210497,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.219916,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.221003,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.229943,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.239967,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.245971,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.249803,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052423.250394,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.259962,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.269868,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052423.270455,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.271039,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.279913,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.289973,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.295977,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.300000,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.309900,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.310494,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.319871,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052423.320460,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.321044,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.329951,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.339984,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.345986,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.349943,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.360020,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.369974,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.371010,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.379906,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.384850,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052423.390067,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.396069,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.399966,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.409916,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.410514,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.419925,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.421026,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.429978,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.439992,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.445993,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.450037,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.459956,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.469968,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.471025,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.479951,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.489976,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.495988,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.500291,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.509914,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.510508,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.519970,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.520982,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.529958,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.540002,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.546005,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.549978,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.559983,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.569886,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052423.570473,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.571057,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.579919,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.590034,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.596037,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.599974,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.609929,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.610523,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.619931,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.620996,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.629982,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.640011,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.644876,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052423.646017,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.649962,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.721017,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.729968,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.739983,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.745985,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.749982,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.759988,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.769887,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052423.770474,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.771058,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.779925,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.789910,18FEF500,1,8,64,FF,FF,FE,FE,FF,FF,FF
CAN2,1503052423.790505,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.795947,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.800006,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.809983,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.810578,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.817128,18EAFF00,1,3,DA,FE,00,00,00,00,00,00
CAN2,1503052423.817831,18FEDA02,1,8,01,30,32,32,39,30,35,2A
CAN2,1503052423.819911,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052423.820499,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.821090,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.829963,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.840019,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.846049,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.849974,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.859965,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.869975,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.871010,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.879949,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.890060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.896062,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.900021,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.905013,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052423.909940,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.910534,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052423.919945,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.921024,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.929977,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.940008,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.946014,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.949971,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.959995,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.969997,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.971007,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052423.979954,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.989997,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052423.996002,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.000006,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.009892,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.010486,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052424.019911,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.020983,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.029949,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.040013,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.046021,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.049950,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.059944,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.062282,18EAD000,1,3,E7,FF,00,00,00,00,00,00
CAN2,1503052424.069874,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052424.070461,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.071045,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.079944,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052424.080531,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.089991,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.095996,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.100274,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.109904,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.110498,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052424.119920,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.121068,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.129944,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.140000,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.146026,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052424.149948,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.160093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.164887,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052424.169965,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052424.171092,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
