Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503051636.320126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.330081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.350091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.360088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.370141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.380047,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.390035,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.390630,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.400074,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.410114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.429927,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503051636.430516,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.440099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.450012,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051636.450604,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.460080,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.470135,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.480063,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.490049,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.490644,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.500027,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051636.500620,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.510118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.520124,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.530095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.540137,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.550095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.560076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.565078,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051636.570243,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.580058,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.590060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.590655,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.600081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.610148,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.620129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.630192,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.640087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.650093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.730109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.740119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.750022,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051636.750614,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.760075,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.770192,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.780061,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.790073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.790668,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.800091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.810140,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.820146,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.825059,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051636.830102,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.840178,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.850096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.860116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.870147,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.880101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.890060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.890655,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.900100,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.910132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.930132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.940123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.950011,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051636.950603,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.960086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
